label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
NEFES_DARLIGI,0.0,0.0,0.0,-0.011344373226165771,-0.036337047815322876,0.002440633371620038,-0.028740525245666504,-0.06319531798362732,-5.604889589960749e-05,-0.0503617525100708,-0.06990337371826172,-0.003731314672009489,-0.06584009528160095,-0.05926889181137085,-0.007527774080486438,-0.04592233896255493,-0.07162356376647949,-0.005604584116341016,-0.0746975839138031,-0.07002100348472595,-0.012040813799799821,-0.06846305727958679,-0.0577847957611084,-0.01606441416949167,-0.05664992332458496,-0.05388370156288147,-0.017986310060919664,-0.051846444606781006,-0.04732188582420349,-0.009956668477357766,-0.0762878954410553,-0.04310762882232666,-0.012972351509930036,-0.06972822546958923,-0.03260067105293274,-0.012543109591902635,-0.05873626470565796,-0.030400067567825317,-0.012651644993425748,-0.055709004402160645,-0.021452993154525757,-0.01391029765069618,-0.07488757371902466,-0.01815211772918701,-0.015649234291018388,-0.06873065233230591,-0.00979626178741455,-0.011321930561067006,-0.05828207731246948,-0.007668018341064453,-0.008906824860574147,-0.05794405937194824,0.0038956403732299805,-0.017713756646813295,-0.07381317019462585,0.0026338696479797363,-0.01742523291319742,-0.06737124919891357,0.008340179920196533,-0.011837234135569474,-0.05821102857589722,0.0104902982711792,-0.007525166842938802
NEFES_DARLIGI,0.0,0.0,0.0,-0.006163239479064941,-0.03612181544303894,0.000545910576434494,-0.02143043279647827,-0.06877940893173218,-0.0022025503981097927,-0.03927743434906006,-0.08459091186523438,-0.005398227117879628,-0.05330938100814819,-0.07981881499290466,-0.008438564121647119,-0.04414254426956177,-0.07498708367347717,-0.010781207337899446,-0.0784221887588501,-0.07825872302055359,-0.017739600717945336,-0.07193979620933533,-0.06503814458847046,-0.020625096961779832,-0.0588340163230896,-0.06063774228096008,-0.021549671173019647,-0.04897838830947876,-0.0501725971698761,-0.014437809802515744,-0.08196181058883667,-0.050206512212753296,-0.01930206570021653,-0.0737108588218689,-0.03949347138404846,-0.0181963641493752,-0.060896098613739014,-0.036943793296813965,-0.01705476197592759,-0.052021682262420654,-0.022922515869140625,-0.017583455175085305,-0.07824176549911499,-0.019929707050323486,-0.02093877944342637,-0.06959784030914307,-0.012967824935913086,-0.01600851978354001,-0.057533860206604004,-0.012099385261535645,-0.01254775303594613,-0.05330979824066162,0.004248857498168945,-0.020555022388620614,-0.07317277789115906,0.0045413970947265625,-0.022153080657048463,-0.06548959016799927,0.00830906629562378,-0.016912632837815522,-0.0554119348526001,0.009021103382110596,-0.012478682428522347
NEFES_DARLIGI,0.0,0.0,0.0,-0.007796764373779297,-0.03665170073509216,0.0021404047153481542,-0.024404406547546387,-0.06938010454177856,-0.0005105336889101864,-0.04303544759750366,-0.08559176325798035,-0.004030914452712864,-0.05772554874420166,-0.08205652236938477,-0.0074278665118328036,-0.04490286111831665,-0.07582500576972961,-0.011337932140421003,-0.0831851065158844,-0.08578959107398987,-0.019588839203905195,-0.07800096273422241,-0.07035547494888306,-0.022446135000180334,-0.06409400701522827,-0.0630539059638977,-0.02292788581628713,-0.05006974935531616,-0.05061700940132141,-0.016160994709323973,-0.08769464492797852,-0.05534812808036804,-0.02247462602038297,-0.07916516065597534,-0.043415576219558716,-0.02101714530665788,-0.06550908088684082,-0.040426433086395264,-0.019149994418810934,-0.05358707904815674,-0.02316710352897644,-0.020350744888972372,-0.08361342549324036,-0.02268970012664795,-0.024958036781143278,-0.07393467426300049,-0.014861345291137695,-0.01905298040885839,-0.061290621757507324,-0.013792932033538818,-0.014497101248096556,-0.05508917570114136,0.0041634440422058105,-0.02415139594752702,-0.0776604413986206,0.002333223819732666,-0.02609055297155294,-0.0696725845336914,0.0067002177238464355,-0.019800702051114172,-0.05931055545806885,0.008078575134277344,-0.014454103016149134
NEFES_DARLIGI,0.0,0.0,0.0,-0.009779691696166992,-0.0389750599861145,0.0039845819878721045,-0.025827765464782715,-0.06684136390686035,0.0029658417511129187,-0.04279226064682007,-0.08059662580490112,0.0006883514174589322,-0.05683779716491699,-0.0769815742969513,-0.0016513705891227914,-0.04977726936340332,-0.07252663373947144,-0.006041751865730305,-0.08461800217628479,-0.0784929096698761,-0.011823387042120714,-0.07997798919677734,-0.06470862030982971,-0.014371113077238817,-0.06799238920211792,-0.059184134006500244,-0.01509910651339652,-0.055689990520477295,-0.048514097929000854,-0.010748839162722845,-0.09016391634941101,-0.05192658305168152,-0.014181859016851206,-0.08352965116500854,-0.040414899587631226,-0.012566929839984198,-0.07061266899108887,-0.03661704063415527,-0.01112489604248168,-0.05878263711929321,-0.022024035453796387,-0.014718847506181021,-0.08617869019508362,-0.02072197198867798,-0.01624390871121051,-0.07828512787818909,-0.013660013675689697,-0.010896637261346598,-0.06622612476348877,-0.012089908123016357,-0.007535778608605881,-0.05882483720779419,0.004223048686981201,-0.0183552095372832,-0.07718485593795776,0.004641413688659668,-0.018406598054305334,-0.06947588920593262,0.008098483085632324,-0.012628462322489042,-0.05921977758407593,0.009140372276306152,-0.008018587872818728
NEFES_DARLIGI,0.0,0.0,0.0,-0.01222991943359375,-0.03897273540496826,0.0037197322801887367,-0.030162394046783447,-0.06398019194602966,0.0021454739601551864,-0.04929494857788086,-0.06742039322853088,-0.0009393156521753099,-0.06199991703033447,-0.054131388664245605,-0.004052335514387551,-0.0498470664024353,-0.07493478059768677,-0.003127872829026046,-0.07995286583900452,-0.07618781924247742,-0.008646553034594717,-0.07425612211227417,-0.06021735072135925,-0.011695481489113035,-0.062244415283203125,-0.0550881028175354,-0.013164319681635561,-0.056445956230163574,-0.051693469285964966,-0.00796133058767623,-0.08418083190917969,-0.048253417015075684,-0.011152583758047285,-0.07686209678649902,-0.035885512828826904,-0.010218447657933893,-0.06457585096359253,-0.03489786386489868,-0.009392740788570109,-0.0599401593208313,-0.025763630867004395,-0.012330670493355456,-0.08035176992416382,-0.02040654420852661,-0.01333174633484191,-0.0722379982471466,-0.012248814105987549,-0.008682794521263304,-0.06128716468811035,-0.013267159461975098,-0.006072789082935515,-0.060711443424224854,-9.018182754516602e-05,-0.01656966435413665,-0.07429081201553345,0.003161907196044922,-0.015807974735906782,-0.06581443548202515,0.007780313491821289,-0.010243296275547209,-0.056091487407684326,0.00699925422668457,-0.005957181683442059
NEFES_DARLIGI,0.0,0.0,0.0,-0.014162838459014893,-0.0378338098526001,0.005480837702478425,-0.03336596488952637,-0.057768166065216064,0.0047639628608777684,-0.051826417446136475,-0.05655202269554138,0.001983187554131405,-0.06289774179458618,-0.04257798194885254,-0.0008870180028424102,-0.04943275451660156,-0.07304525375366211,0.001498748475412981,-0.07615557312965393,-0.07156616449356079,-0.0031324693265304404,-0.06983062624931335,-0.057720571756362915,-0.006454042930428727,-0.05787724256515503,-0.05290833115577698,-0.008199504882369979,-0.056946516036987305,-0.051908642053604126,-0.0038759862801924783,-0.07854160666465759,-0.04609188437461853,-0.005697393164311393,-0.07098564505577087,-0.03433528542518616,-0.005415751904521926,-0.059388577938079834,-0.03321370482444763,-0.005258322999154075,-0.06122475862503052,-0.027730345726013184,-0.008871318146859153,-0.07582709193229675,-0.021698176860809326,-0.00846408431259249,-0.06832936406135559,-0.013309478759765625,-0.004879749220137342,-0.058654725551605225,-0.013775527477264404,-0.003246749125693782,-0.06320524215698242,-0.004007518291473389,-0.01372754324999903,-0.07247701287269592,-0.00013458728790283203,-0.011789353870128139,-0.0641360878944397,0.00601428747177124,-0.0066507582816228705,-0.05543261766433716,0.006605625152587891,-0.0027859695984915334
NEFES_DARLIGI,0.0,0.0,0.0,-0.011533856391906738,-0.037078142166137695,0.004692633376173205,-0.027046620845794678,-0.059417784214019775,0.003921385594360061,-0.044458866119384766,-0.06623175740242004,0.0014725593809927773,-0.056988656520843506,-0.05835685133934021,-0.0010519542538602877,-0.04775655269622803,-0.07118582725524902,0.001280959668285675,-0.07144477963447571,-0.06662049889564514,-0.0025444361654152203,-0.06644180417060852,-0.05501711368560791,-0.005633027552910619,-0.05587834119796753,-0.05056917667388916,-0.007195213604070716,-0.055234551429748535,-0.0509738028049469,-0.002943478784807496,-0.07291805744171143,-0.04295322299003601,-0.003441442529954486,-0.06648632884025574,-0.03387343883514404,-0.0031141981289763976,-0.0564383864402771,-0.032951682806015015,-0.003454252871968322,-0.05961841344833374,-0.027791917324066162,-0.0067699353949208785,-0.07107862830162048,-0.021881461143493652,-0.005970582160450988,-0.06454658508300781,-0.015060067176818848,-0.0026959202059586573,-0.05563622713088989,-0.014637172222137451,-0.001476186005682223,-0.06190907955169678,-0.005177974700927734,-0.01048177646408277,-0.06878960132598877,-0.0018295049667358398,-0.00882147418270307,-0.06106376647949219,0.0034481287002563477,-0.004370185806699567,-0.05337083339691162,0.004473626613616943,-0.0009700319769834209
NEFES_DARLIGI,0.0,0.0,0.0,-0.012230873107910156,-0.03618845343589783,0.004011503589218535,-0.02989053726196289,-0.05659914016723633,0.0032504619386699574,-0.04872018098831177,-0.05497297644615173,0.001041711476510443,-0.06007653474807739,-0.04170718789100647,-0.00131113076967182,-0.049470365047454834,-0.06695348024368286,0.0005586795679946022,-0.07281351089477539,-0.06466132402420044,-0.002918659308114968,-0.06825768947601318,-0.05270889401435852,-0.005662110931361042,-0.05816495418548584,-0.04817894101142883,-0.0071180144503060205,-0.05693763494491577,-0.04511982202529907,-0.003398199862921558,-0.07412731647491455,-0.03816989064216614,-0.003815223527261935,-0.06734436750411987,-0.028435707092285156,-0.003284233220973931,-0.057478487491607666,-0.027300000190734863,-0.0032998752492758854,-0.06068998575210571,-0.020892083644866943,-0.006961721292817913,-0.0710034966468811,-0.014235436916351318,-0.006296149286562525,-0.06386882066726685,-0.00728917121887207,-0.003239124844903074,-0.054914236068725586,-0.007312417030334473,-0.001978450519153796,-0.06185108423233032,0.0028804540634155273,-0.010355014185542188,-0.0684247612953186,0.006049156188964844,-0.008794263768130861,-0.059849321842193604,0.010979771614074707,-0.004285243637049518,-0.05154043436050415,0.011247098445892334,-0.0007582200985680743
NEFES_DARLIGI,0.0,0.0,0.0,-0.00897759199142456,-0.033809125423431396,0.0001983953759747692,-0.02693706750869751,-0.060374438762664795,-0.0028091225769628636,-0.04814177751541138,-0.06604552268981934,-0.006238268827672755,-0.06327784061431885,-0.05520510673522949,-0.009458148060019766,-0.044799983501434326,-0.06997188925743103,-0.009622286213215148,-0.07739508152008057,-0.06919169425964355,-0.0162146204613407,-0.07166591286659241,-0.05560299754142761,-0.01919931373524264,-0.05953282117843628,-0.052130699157714844,-0.020339489122505938,-0.04952508211135864,-0.04482510685920715,-0.01293620015459851,-0.07909694314002991,-0.041153788566589355,-0.017244536568995272,-0.0715327262878418,-0.03032773733139038,-0.0162786861412485,-0.06001096963882446,-0.029231220483779907,-0.015378368226464545,-0.05191904306411743,-0.01748141646385193,-0.01584412357735232,-0.07521453499794006,-0.013931989669799805,-0.018566228588696276,-0.06728774309158325,-0.0067459940910339355,-0.013782139075573241,-0.0564005970954895,-0.006461024284362793,-0.010645857220168864,-0.051944851875305176,0.009621858596801758,-0.018665608157988345,-0.06772178411483765,0.008873939514160156,-0.019715706025834834,-0.06052505970001221,0.0125352144241333,-0.014529910077925479,-0.0515560507774353,0.01290816068649292,-0.01023520077544049
NEFES_DARLIGI,0.0,0.0,0.0,-0.0077252984046936035,-0.03601983189582825,0.00043689510714983726,-0.024030447006225586,-0.06861677765846252,-0.0019196688495597414,-0.04483991861343384,-0.08057668805122375,-0.004711119208486991,-0.06017112731933594,-0.07207739353179932,-0.007331902377309518,-0.04660850763320923,-0.07175830006599426,-0.00947505117580505,-0.08004412055015564,-0.078359454870224,-0.016239718284460025,-0.07737958431243896,-0.06419101357460022,-0.018977609213443714,-0.06604605913162231,-0.05748602747917175,-0.019793319266291576,-0.052848756313323975,-0.047833532094955444,-0.01306818959489675,-0.08748802542686462,-0.050968319177627563,-0.018206114631148296,-0.08107361197471619,-0.038941919803619385,-0.017413508828731494,-0.06809097528457642,-0.03493010997772217,-0.015924173157664256,-0.056182801723480225,-0.021752595901489258,-0.016174762260170894,-0.08346998691558838,-0.018954455852508545,-0.019482834946366268,-0.07517409324645996,-0.011600106954574585,-0.01494102527573915,-0.06290251016616821,-0.011104226112365723,-0.011517807591708618,-0.056882262229919434,0.004400491714477539,-0.019161077897997814,-0.0758773684501648,0.00550389289855957,-0.020613883372398334,-0.06902539730072021,0.00902026891708374,-0.015766364272685962,-0.05952942371368408,0.008717536926269531,-0.011544041085990386
NEFES_DARLIGI,0.0,0.0,0.0,-0.011309146881103516,-0.03834158182144165,0.0026390529736133317,-0.030079424381256104,-0.06206822395324707,0.0006725298506395916,-0.050906479358673096,-0.0636729896068573,-0.002402192397489955,-0.06501662731170654,-0.05248841643333435,-0.005467061602026035,-0.05180853605270386,-0.07421264052391052,-0.004970284827500393,-0.08243384957313538,-0.07139620184898376,-0.010389305834173967,-0.0754532516002655,-0.05783367156982422,-0.013595017787515928,-0.06323772668838501,-0.054789334535598755,-0.015085788626670649,-0.058188021183013916,-0.05022972822189331,-0.008999500606655886,-0.0847209095954895,-0.045997798442840576,-0.011463896554410269,-0.07635504007339478,-0.0347726047039032,-0.010467611436247637,-0.06441134214401245,-0.033644914627075195,-0.009897673685550501,-0.06165361404418945,-0.024269700050354004,-0.012508539665937235,-0.08104616403579712,-0.01985710859298706,-0.013185613040327837,-0.07276368141174316,-0.012052714824676514,-0.008722550418674757,-0.061643362045288086,-0.011606931686401367,-0.00626857271090131,-0.06310278177261353,0.0015481114387512207,-0.015932384130060484,-0.07741338014602661,0.0018038749694824219,-0.015060394254028608,-0.0690649151802063,0.0062334537506103516,-0.009528651085197737,-0.059163033962249756,0.0070882439613342285,-0.005178123895525744
NEFES_DARLIGI,0.0,0.0,0.0,-0.01506716012954712,-0.03791734576225281,0.004559120871256539,-0.03584867715835571,-0.05662417411804199,0.0035774330702977863,-0.05399024486541748,-0.051786601543426514,0.0007208098053368417,-0.06448948383331299,-0.03505757451057434,-0.0021787513884348186,-0.05033224821090698,-0.07199829816818237,0.0011680848059612003,-0.0770861804485321,-0.07104942202568054,-0.003646307149772099,-0.0711895227432251,-0.055943191051483154,-0.0070893962307465586,-0.05961751937866211,-0.05072200298309326,-0.008997240792830041,-0.058163464069366455,-0.05079704523086548,-0.0037748839146090063,-0.0810270607471466,-0.04539531469345093,-0.006074034832288078,-0.07334715127944946,-0.03304174542427063,-0.005926251169164232,-0.06188309192657471,-0.032286494970321655,-0.005708870235700658,-0.06273126602172852,-0.026665598154067993,-0.00846135871471887,-0.07840049266815186,-0.019501686096191406,-0.008417077120263627,-0.0702771544456482,-0.010876655578613281,-0.005218602940310291,-0.06058228015899658,-0.011971712112426758,-0.0037998775857133182,-0.06472152471542358,-0.0031383633613586426,-0.013091036807615808,-0.07279688119888306,0.0029678940773010254,-0.011698485109825185,-0.06392651796340942,0.00833982229232788,-0.007363067231942466,-0.05529707670211792,0.007289469242095947,-0.004106669910122207
NEFES_DARLIGI,0.0,0.0,0.0,-0.012594401836395264,-0.037180423736572266,0.004409559172330546,-0.031230032444000244,-0.05843469500541687,0.003473777890889096,-0.05101078748703003,-0.058332741260528564,0.0009326243155953762,-0.06346499919891357,-0.04557758569717407,-0.0017248121008890394,-0.05046498775482178,-0.07198697328567505,0.00010629313996446399,-0.07553821802139282,-0.06876978278160095,-0.004114265918047977,-0.0707850456237793,-0.05613967776298523,-0.007310603178353858,-0.06024587154388428,-0.05270826816558838,-0.009132147199721885,-0.05791187286376953,-0.0494074821472168,-0.004705794985653711,-0.07973390817642212,-0.04404038190841675,-0.006563819843592,-0.07329577207565308,-0.033371180295944214,-0.0063760768540817025,-0.062312304973602295,-0.0321674644947052,-0.00633495011484797,-0.06204432249069214,-0.02408003807067871,-0.009064711063416553,-0.07779908180236816,-0.01882833242416382,-0.00956464874676044,-0.07064813375473022,-0.011022865772247314,-0.006136453143568588,-0.060610055923461914,-0.01112586259841919,-0.004318035106422258,-0.06353670358657837,0.0007812380790710449,-0.013222418158562732,-0.07519540190696716,0.002614438533782959,-0.012490347392173362,-0.067238450050354,0.007516622543334961,-0.007628159496249509,-0.0581432580947876,0.007878482341766357,-0.00371762937052722
NEFES_DARLIGI,0.0,0.0,0.0,-0.012041449546813965,-0.03235805034637451,0.003022309558680547,-0.031996190547943115,-0.05593046545982361,0.0007315811731203326,-0.05241096019744873,-0.06016084551811218,-0.002633693927684533,-0.06647646427154541,-0.05044823884963989,-0.005869471767702805,-0.045580506324768066,-0.07196897268295288,-0.007491300182202565,-0.07786667346954346,-0.07307115197181702,-0.013518834320613848,-0.07376611232757568,-0.05654054880142212,-0.015778542330274092,-0.06253820657730103,-0.052016377449035645,-0.016398510729679572,-0.04919975996017456,-0.049478769302368164,-0.012411773970136153,-0.08202612400054932,-0.04749953746795654,-0.017006921415934073,-0.07634517550468445,-0.03203818202018738,-0.015514953827270972,-0.06420701742172241,-0.028845936059951782,-0.013760544193694102,-0.051780104637145996,-0.023501098155975342,-0.01672495605588864,-0.0792529284954071,-0.019644170999526978,-0.019548180347094046,-0.07319560647010803,-0.008436858654022217,-0.014751183634409415,-0.061624109745025635,-0.006757020950317383,-0.011155552996108042,-0.05281186103820801,0.00318753719329834,-0.020673862492451178,-0.07381987571716309,0.004878997802734375,-0.021594079976686942,-0.06894010305404663,0.010631263256072998,-0.016390341168055045,-0.05927211046218872,0.011831283569335938,-0.011896474120923983
NEFES_DARLIGI,0.0,0.0,0.0,-0.011381864547729492,-0.03306436538696289,0.004030371896760698,-0.03210723400115967,-0.05976703763008118,0.0023631277697404585,-0.0525820255279541,-0.06796672940254211,-0.0003284222941601911,-0.06842947006225586,-0.06269493699073792,-0.003132927118031148,-0.04343438148498535,-0.07170096039772034,-0.010645147066725258,-0.0786886215209961,-0.08461779356002808,-0.017443713385773663,-0.0787246823310852,-0.06712764501571655,-0.018843934524966244,-0.06769758462905884,-0.058028966188430786,-0.018474475134325985,-0.04872196912765503,-0.04921811819076538,-0.016144099299026493,-0.08752351999282837,-0.05870184302330017,-0.021798011500550274,-0.08478739857673645,-0.04283764958381653,-0.019601060662580494,-0.0725523829460144,-0.03623777627944946,-0.016866775814605717,-0.052452027797698975,-0.022875607013702393,-0.020702278826547627,-0.08542442321777344,-0.025018781423568726,-0.02460742800326443,-0.07986414432525635,-0.014031201601028442,-0.01931178069503403,-0.06762409210205078,-0.0108603835105896,-0.015010708596719269,-0.054388463497161865,0.0043648481369018555,-0.024594734076572422,-0.0801873505115509,0.001664280891418457,-0.026527023527933125,-0.0757049024105072,0.006575942039489746,-0.02114688663573361,-0.0654420256614685,0.008060157299041748,-0.01632607414217091
NEFES_DARLIGI,0.0,0.0,0.0,-0.01289898157119751,-0.03529432415962219,0.004895798720397693,-0.0324939489364624,-0.0593128502368927,0.0031957128997675,-0.050417423248291016,-0.06244996190071106,-0.0003023465066434028,-0.06494933366775513,-0.05266988277435303,-0.004097505614183206,-0.0498652458190918,-0.07203647494316101,-0.007223253745607394,-0.08303382992744446,-0.0839279294013977,-0.015276787944159764,-0.08453744649887085,-0.0662006139755249,-0.018129614323399323,-0.07451197504997253,-0.05696052312850952,-0.01851627337934758,-0.05607593059539795,-0.050081491470336914,-0.013489446744344491,-0.09179186820983887,-0.05883681774139404,-0.019292718872449655,-0.08994749188423157,-0.041445791721343994,-0.017792030379197854,-0.0781106948852539,-0.03467428684234619,-0.015546454258284825,-0.05870044231414795,-0.02355557680130005,-0.019136044338367242,-0.09014904499053955,-0.025808781385421753,-0.02314138147237088,-0.08605185151100159,-0.013423442840576172,-0.018523366332075852,-0.07403114438056946,-0.01011049747467041,-0.014668126732132691,-0.058339715003967285,0.003910720348358154,-0.024172446832082528,-0.08259314298629761,0.002732396125793457,-0.02596786911787774,-0.08015108108520508,0.007826626300811768,-0.020908619418761987,-0.07069510221481323,0.00891035795211792,-0.016205492571018
NEFES_DARLIGI,0.0,0.0,0.0,-0.012871742248535156,-0.03692173957824707,0.0048475894562187705,-0.03408271074295044,-0.05947232246398926,0.004360454664308122,-0.05258476734161377,-0.062069594860076904,0.002124062082472733,-0.06652790307998657,-0.05219051241874695,-0.00017112690166243283,-0.05306011438369751,-0.0725126564502716,-0.002506329869177648,-0.08462795615196228,-0.08039271831512451,-0.00819924935258598,-0.08149689435958862,-0.06329125165939331,-0.010569286491048047,-0.0702410638332367,-0.0561557412147522,-0.011211258317601391,-0.05943918228149414,-0.05123177170753479,-0.008017115253281304,-0.09169963002204895,-0.05616825819015503,-0.011877801227640816,-0.08577561378479004,-0.04118722677230835,-0.01064459044046373,-0.07331591844558716,-0.03662991523742676,-0.00880664489723415,-0.06205129623413086,-0.02610635757446289,-0.01302090376175613,-0.08964824676513672,-0.024874746799468994,-0.0150003209293601,-0.08159545063972473,-0.014100492000579834,-0.010533500421118447,-0.06999179720878601,-0.012892186641693115,-0.007355757016014763,-0.06127595901489258,-0.00023955106735229492,-0.017599873203110405,-0.0809929370880127,0.002105236053466797,-0.018211372155022332,-0.07381382584571838,0.007735908031463623,-0.013046696740460106,-0.06367814540863037,0.00786513090133667,-0.0085575421855566
NEFES_DARLIGI,0.0,0.0,0.0,-0.004736185073852539,-0.023792892694473267,-0.0038539381204798495,-0.016487598419189453,-0.04540598392486572,-0.007287228989477423,-0.02959573268890381,-0.050325244665145874,-0.011247335511322287,-0.04060566425323486,-0.04923635721206665,-0.014839909548933772,-0.0430980920791626,-0.04925379157066345,-0.0062576756319656646,-0.06545817852020264,-0.052594274282455444,-0.01674176337855604,-0.05641674995422363,-0.047586590051651,-0.023136758755023745,-0.041959285736083984,-0.04436919093132019,-0.02535176421242502,-0.04733908176422119,-0.029333800077438354,-0.008617237719769744,-0.07138317823410034,-0.032644301652908325,-0.017768818463261393,-0.06068810820579529,-0.02759099006652832,-0.021113209004576472,-0.04607057571411133,-0.0242520272731781,-0.021306352268035678,-0.04836103320121765,-0.007362544536590576,-0.01187556753593233,-0.07041370868682861,-0.006659328937530518,-0.01978453951614645,-0.060762882232666016,-0.0027123689651489258,-0.018929471771295336,-0.047682344913482666,-0.0012868046760559082,-0.016269690866644648,-0.046274423599243164,0.01597464084625244,-0.015410066160435942,-0.06379643082618713,0.019918322563171387,-0.020784675653155116,-0.05784913897514343,0.020743608474731445,-0.019044417466099528,-0.04762646555900574,0.02012503147125244,-0.015925578351195124
NEFES_DARLIGI,0.0,0.0,0.0,-0.010124623775482178,-0.038792312145233154,0.0026821375325951635,-0.025869667530059814,-0.06559890508651733,0.0003878428509622722,-0.0451054573059082,-0.07325714826583862,-0.003245880830597514,-0.059020161628723145,-0.06479036808013916,-0.006967880999233955,-0.046079814434051514,-0.07525530457496643,-0.004033006498154634,-0.0757703185081482,-0.07336050271987915,-0.011001874928858513,-0.06985485553741455,-0.06165856122970581,-0.015468864937808746,-0.0579187273979187,-0.05818167328834534,-0.017509720524337524,-0.05176776647567749,-0.05277225375175476,-0.008598153715517753,-0.0798916220664978,-0.0494140088558197,-0.01300908928134703,-0.07251805067062378,-0.0392434298992157,-0.0132574208579328,-0.060217440128326416,-0.037348151206970215,-0.013079650936212772,-0.055316805839538574,-0.026847362518310547,-0.012896783886041874,-0.07874172925949097,-0.02314579486846924,-0.015472535280075306,-0.07125559449195862,-0.015649795532226562,-0.011520201576438183,-0.06024160981178284,-0.01500767469406128,-0.008904366990115875,-0.056923508644104004,-0.00025534629821777344,-0.017046989177849525,-0.07312172651290894,0.0008006095886230469,-0.017792904054310554,-0.06541934609413147,0.0054624080657958984,-0.012863181767549747,-0.055892109870910645,0.006568491458892822,-0.008704983865406746
NEFES_DARLIGI,0.0,0.0,0.0,-0.01034092903137207,-0.03649038076400757,-0.0005487375861079613,-0.030252039432525635,-0.06714409589767456,-0.003420209334329627,-0.0551983118057251,-0.07860970497131348,-0.006327327163056395,-0.07433834671974182,-0.07398459315299988,-0.009073667516098283,-0.04454225301742554,-0.07357966899871826,-0.008604230647073052,-0.07515162229537964,-0.0719919502735138,-0.015621953931734822,-0.06868618726730347,-0.05889827013015747,-0.019819574718461297,-0.05666208267211914,-0.05498659610748291,-0.02185787661849048,-0.05128353834152222,-0.048684656620025635,-0.011302747120247147,-0.07863175868988037,-0.04604959487915039,-0.015583767843530438,-0.07115060091018677,-0.03492462635040283,-0.015291652930066846,-0.05927777290344238,-0.03198826313018799,-0.015179582228050492,-0.05601310729980469,-0.02250462770462036,-0.013769627836630605,-0.07804736495018005,-0.020854473114013672,-0.01664327113805797,-0.07075190544128418,-0.012690246105194092,-0.011867817779169343,-0.059950053691864014,-0.010447263717651367,-0.008927967687235139,-0.0586550235748291,0.003008604049682617,-0.016270766322598718,-0.07373508810997009,0.0010808110237121582,-0.017526708831177018,-0.06640571355819702,0.0065490007400512695,-0.012521055814907811,-0.057873308658599854,0.008539557456970215,-0.008415008251652978
NEFES_DARLIGI,0.0,0.0,0.0,-0.007649838924407959,-0.034581542015075684,2.315123717622214e-05,-0.026009440422058105,-0.06916722655296326,-0.0028752988050904094,-0.04760265350341797,-0.08704593777656555,-0.005620674773606282,-0.06390929222106934,-0.07922577857971191,-0.008227558884325248,-0.0462874174118042,-0.06541618704795837,-0.01491391759693883,-0.08438447117805481,-0.07503962516784668,-0.022646902206840736,-0.0801912248134613,-0.06419140100479126,-0.024680020365419608,-0.06775498390197754,-0.058311402797698975,-0.024726649824085456,-0.051635563373565674,-0.03827863931655884,-0.01847255051464103,-0.09161299467086792,-0.045827627182006836,-0.025452775958481055,-0.08112829923629761,-0.03708606958389282,-0.02398525558740161,-0.06594386696815491,-0.03265136480331421,-0.021638857278528434,-0.05409848690032959,-0.010005354881286621,-0.021190058517756682,-0.08488264679908752,-0.011377513408660889,-0.026617474931779128,-0.07399863004684448,-0.007671475410461426,-0.02106847994357608,-0.06072342395782471,-0.0066904425621032715,-0.016369098875227195,-0.05422395467758179,0.01841890811920166,-0.023498350832166892,-0.07562839984893799,0.01666891574859619,-0.026849191713633758,-0.06672465801239014,0.01749551296234131,-0.021592574271860343,-0.05608242750167847,0.01765000820159912,-0.016796050671043616
NEFES_DARLIGI,0.0,0.0,0.0,-0.011327981948852539,-0.04020005464553833,0.0024309869219933944,-0.029589354991912842,-0.07231774926185608,0.0005330292221543687,-0.04998600482940674,-0.08917924761772156,-0.002268145250397424,-0.06469538807868958,-0.08112242817878723,-0.005145504063236217,-0.051444292068481445,-0.07171618938446045,-0.007973521871733169,-0.08362221717834473,-0.07114571332931519,-0.013916254898774127,-0.07645216584205627,-0.06012725830078125,-0.016991142107414703,-0.06414464116096497,-0.058142662048339844,-0.01829402886168907,-0.05565303564071655,-0.0454670786857605,-0.012292913085090618,-0.08513140678405762,-0.04390072822570801,-0.015676889492439727,-0.07619553804397583,-0.034447550773620605,-0.014518977066742877,-0.06317371129989624,-0.033041298389434814,-0.013877625501024227,-0.05827212333679199,-0.0175628662109375,-0.01600364029245327,-0.08106088638305664,-0.016553819179534912,-0.017593366949128608,-0.07271385192871094,-0.010317981243133545,-0.012483041657375793,-0.060785889625549316,-0.009222924709320068,-0.0095435873775358,-0.05946403741836548,0.009665727615356445,-0.019550252629684906,-0.0776078999042511,0.0067206621170043945,-0.019393447710442047,-0.06964585185050964,0.009980916976928711,-0.013565867131816844,-0.05944758653640747,0.011383593082427979,-0.009163832215833168
